VARIABLES = \
"Time_Iter","Outer_Iter","Inner_Iter",   "rms[Rho_0]"   ,   "rms[Rho_1]"   ,   "rms[Rho_2]"   ,   "rms[Rho_3]"   ,   "rms[Rho_4]"   ,   "rms[Rho_5]"   ,   "rms[Rho_6]"   ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,   "rms[RhoEve]"  
          0,           0,        1163,               -32,      -4.323862378,      -4.841301821,      -21.44138132,      -21.77385988,      -16.09550237,               -32,       1.131544255,     -0.2564664488,       4.636300669,       2.354796358
          0,           0,        1164,               -32,       -4.32393041,      -4.841369853,      -21.44114773,      -21.77362077,      -16.09525747,               -32,        1.13114618,     -0.2568000542,       4.635888735,       2.354691725
          0,           0,        1165,               -32,      -4.323998352,      -4.841437795,      -21.44091416,       -21.7733817,      -16.09501263,               -32,       1.130748415,     -0.2571333806,       4.635477174,       2.354586564
          0,           0,        1166,               -32,      -4.324066204,      -4.841505647,       -21.4406806,      -21.77314265,      -16.09476785,               -32,       1.130350957,     -0.2574664286,       4.635065986,       2.354480876
          0,           0,        1167,               -32,      -4.324133966,      -4.841573409,      -21.44044706,      -21.77290364,      -16.09452313,               -32,       1.129953806,     -0.2577991985,       4.634655171,       2.354374662
          0,           0,        1168,               -32,      -4.324201638,      -4.841641081,      -21.44021354,      -21.77266467,      -16.09427848,               -32,       1.129556963,     -0.2581316909,       4.634244727,       2.354267922
          0,           0,        1169,               -32,      -4.324269219,      -4.841708662,      -21.43998003,      -21.77242572,      -16.09403388,               -32,       1.129160425,     -0.2584639062,       4.633834655,       2.354160658
          0,           0,        1170,               -32,       -4.32433671,      -4.841776153,      -21.43974654,      -21.77218681,      -16.09378935,               -32,       1.128764194,     -0.2587958449,       4.633424952,       2.354052871
          0,           0,        1171,               -32,       -4.32440411,      -4.841843553,      -21.43951307,      -21.77194793,      -16.09354488,               -32,       1.128368268,     -0.2591275073,       4.633015619,       2.353944562
          0,           0,        1172,               -32,      -4.324471418,      -4.841910861,      -21.43927961,      -21.77170908,      -16.09330048,               -32,       1.127972647,     -0.2594588941,       4.632606655,       2.353835732
          0,           0,        1173,               -32,      -4.324538636,      -4.841978079,      -21.43904617,      -21.77147027,      -16.09305614,               -32,        1.12757733,     -0.2597900055,        4.63219806,       2.353726381
          0,           0,        1174,               -32,      -4.324605762,      -4.842045205,      -21.43881275,      -21.77123148,      -16.09281186,               -32,       1.127182317,     -0.2601208421,       4.631789832,       2.353616511
          0,           0,        1175,               -32,      -4.324672796,      -4.842112239,      -21.43857935,      -21.77099273,      -16.09256766,               -32,       1.126787607,     -0.2604514044,        4.63138197,       2.353506122
          0,           0,        1176,               -32,      -4.324739738,      -4.842179181,      -21.43834596,      -21.77075401,      -16.09232352,               -32,         1.1263932,     -0.2607816929,       4.630974475,       2.353395217
          0,           0,        1177,               -32,      -4.324806588,      -4.842246031,      -21.43811259,      -21.77051532,      -16.09207945,               -32,       1.125999095,     -0.2611117078,       4.630567346,       2.353283795
          0,           0,        1178,               -32,      -4.324873346,      -4.842312789,      -21.43787923,      -21.77027667,      -16.09183545,               -32,       1.125605292,     -0.2614414498,       4.630160581,       2.353171858
          0,           0,        1179,               -32,      -4.324940012,      -4.842379454,      -21.43764589,      -21.77003804,      -16.09159153,               -32,        1.12521179,     -0.2617709193,       4.629754181,       2.353059406
          0,           0,        1180,               -32,      -4.325006584,      -4.842446027,      -21.43741257,      -21.76979945,      -16.09134767,               -32,       1.124818588,     -0.2621001167,       4.629348144,       2.352946441
          0,           0,        1181,               -32,      -4.325073063,      -4.842512506,      -21.43717926,      -21.76956089,      -16.09110389,               -32,       1.124425687,     -0.2624290424,        4.62894247,       2.352832964
          0,           0,        1182,               -32,      -4.325139449,      -4.842578892,      -21.43694597,      -21.76932236,      -16.09086018,               -32,       1.124033086,     -0.2627576968,       4.628537158,       2.352718975
          0,           0,        1183,               -32,      -4.325205741,      -4.842645184,       -21.4367127,      -21.76908386,      -16.09061654,               -32,       1.123640784,     -0.2630860805,       4.628132207,       2.352604476
          0,           0,        1184,               -32,      -4.325271939,      -4.842711382,      -21.43647944,      -21.76884539,      -16.09037298,               -32,        1.12324878,     -0.2634141939,       4.627727618,       2.352489467
          0,           0,        1185,               -32,      -4.325338042,      -4.842777485,       -21.4362462,      -21.76860695,      -16.09012949,               -32,       1.122857075,     -0.2637420373,       4.627323388,       2.352373949
          0,           0,        1186,               -32,      -4.325404051,      -4.842843494,      -21.43601298,      -21.76836855,      -16.08988608,               -32,       1.122465667,     -0.2640696114,       4.626919519,       2.352257924
          0,           0,        1187,               -32,      -4.325469965,      -4.842909408,      -21.43577977,      -21.76813017,      -16.08964275,               -32,       1.122074557,     -0.2643969163,       4.626516008,       2.352141392
          0,           0,        1188,               -32,      -4.325535784,      -4.842975227,      -21.43554658,      -21.76789182,      -16.08939949,               -32,       1.121683743,     -0.2647239527,       4.626112855,       2.352024355
