VARIABLES = \
"Time_Iter","Outer_Iter","Inner_Iter",   "rms[Rho_0]"   ,   "rms[Rho_1]"   ,   "rms[Rho_2]"   ,   "rms[Rho_3]"   ,   "rms[Rho_4]"   ,   "rms[Rho_5]"   ,   "rms[Rho_6]"   ,   "rms[Rho_7]"   ,   "rms[Rho_8]"   ,   "rms[Rho_9]"   ,   "rms[Rho_10]"  ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,   "rms[RhoEve]"  ,     "rms[nu]"    
          0,           0,         466,      -22.28189101,      -4.870595856,      -5.388036805,      -12.65044038,      -12.93083757,      -10.13861464,      -17.24228174,      -21.95134524,      -15.90012743,       -16.1409806,      -19.83487076,       -0.53535928,      -1.458021178,       3.016542216,      0.2282026098,     -0.4698668128
          0,           0,         467,      -22.27695187,      -4.870785991,      -5.388226944,      -12.64841904,      -12.92874421,      -10.13747385,      -17.24319373,      -21.94565819,      -15.90103692,      -16.14149301,      -19.83582593,      -0.535697442,      -1.458464745,       3.015960934,      0.2283969485,      -0.470604238
          0,           0,         468,      -22.27202335,      -4.870975497,      -5.388416453,      -12.64640205,      -12.92665526,      -10.13633548,      -17.24337459,      -21.93998265,      -15.90121546,      -16.14152999,      -19.83602805,     -0.5360352925,      -1.458907593,       3.015380321,      0.2285920944,      -0.471340978
          0,           0,         469,      -22.26710542,      -4.871164374,      -5.388605334,      -12.64438939,       -12.9245707,      -10.13519952,      -17.24350501,      -21.93431864,      -15.90134351,      -16.14153331,      -19.83617818,      -0.536372832,      -1.459349723,        3.01480038,      0.2287880467,     -0.4720770317
          0,           0,         470,      -22.26219804,      -4.871352625,      -5.388793588,      -12.64238104,      -12.92249051,      -10.13406595,      -17.24363931,      -21.92866612,       -15.9014754,      -16.14153896,       -19.8363323,     -0.5367100612,      -1.459791133,       3.014221107,      0.2289848046,     -0.4728123979
          0,           0,         471,      -22.25730116,       -4.87154025,      -5.388981217,      -12.64037699,      -12.92041468,      -10.13293477,      -17.24284061,      -21.92302506,      -15.90067456,      -16.14092165,      -19.83552229,     -0.5370469808,      -1.460231822,       3.013642505,       0.229182367,     -0.4735470755
          0,           0,         472,      -22.25241474,      -4.871727252,      -5.389168222,      -12.63837721,      -12.91834318,      -10.13180597,      -17.24388897,       -21.9173955,      -15.90172009,      -16.14153455,      -19.83662062,     -0.5373835914,      -1.460671791,       3.013064571,      0.2293807331,     -0.4742810634
          0,           0,         473,      -22.24753874,       -4.87191363,      -5.389354605,       -12.6363817,      -12.91627601,      -10.13067954,      -17.24402793,      -21.91177734,      -15.90185647,      -16.14154616,      -19.83677975,     -0.5377198938,      -1.461111039,       3.012487305,      0.2295799017,     -0.4750143605
          0,           0,         474,      -22.24267312,      -4.872099388,      -5.389540366,      -12.63439043,      -12.91421313,      -10.12955547,       -17.2432853,      -21.90617058,      -15.90111155,      -16.14095779,      -19.83603014,     -0.5380558884,      -1.461549565,       3.011910708,      0.2297798721,     -0.4757469656
          0,           0,         475,      -22.23781784,      -4.872284525,      -5.389725507,      -12.63240338,      -12.91215454,      -10.12843375,      -17.24431345,      -21.90057524,      -15.90213666,      -16.14156695,      -19.83710525,      -0.538391576,      -1.461987368,       3.011334778,       0.229980643,     -0.4764788776
          0,           0,         476,      -22.23297286,      -4.872469044,      -5.389910029,      -12.63042053,      -12.91010022,      -10.12731436,      -17.24444653,      -21.89499124,      -15.90226701,      -16.14157401,      -19.83725794,     -0.5387269572,      -1.462424449,       3.010759516,      0.2301822134,     -0.4772100954
          0,           0,         477,      -22.22813814,      -4.872652945,      -5.390093935,      -12.62844188,      -12.90805015,      -10.12619731,       -17.2445752,      -21.88941857,      -15.90239288,      -16.14157631,      -19.83740608,     -0.5390620326,      -1.462860806,       3.010184921,      0.2303845823,     -0.4779406186
          0,           0,         478,      -22.22331365,      -4.872836231,      -5.390277224,       -12.6264674,      -12.90600431,      -10.12508258,      -17.24470218,      -21.88385722,      -15.90251701,      -16.14157741,      -19.83755245,     -0.5393968029,      -1.463296439,       3.009610992,      0.2305877486,     -0.4786704464
          0,           0,         479,      -22.21849933,      -4.873018902,      -5.390459898,      -12.62449707,      -12.90396268,      -10.12397017,      -17.24482824,      -21.87830715,      -15.90264015,      -16.14157796,      -19.83769784,     -0.5397312687,      -1.463731347,       3.009037729,       0.230791711,     -0.4793995766
          0,           0,         480,      -22.21369515,       -4.87320096,       -5.39064196,      -12.62253088,      -12.90192526,      -10.12286005,      -17.24495381,      -21.87276834,      -15.90276275,      -16.14157822,      -19.83784271,     -0.5400654306,       -1.46416553,       3.008465132,      0.2309964685,     -0.4801280082
          0,           0,         481,      -22.20890108,      -4.873382405,      -5.390823409,      -12.62056881,      -12.89989201,      -10.12175223,      -17.24507911,      -21.86724077,      -15.90288501,      -16.14157836,      -19.83798727,     -0.5403992893,      -1.464598988,       3.007893201,      0.2312020198,       -0.48085574
          0,           0,         482,      -22.20411708,       -4.87356324,      -5.391004248,      -12.61861084,      -12.89786293,       -10.1206467,      -17.24520424,       -21.8617244,      -15.90300704,      -16.14157842,      -19.83813162,     -0.5407328453,      -1.465031719,       3.007321934,      0.2314083637,      -0.481582771
          0,           0,         483,      -22.19934309,      -4.873743466,      -5.391184477,      -12.61665695,        -12.895838,      -10.11954344,      -17.24532924,      -21.85621922,      -15.90312888,      -16.14157846,      -19.83827582,     -0.5410660993,      -1.465463724,       3.006751332,       0.231615499,     -0.4823090999
          0,           0,         484,       -22.1945791,      -4.873923083,      -5.391364098,      -12.61470714,       -12.8938172,      -10.11844245,      -17.24545414,      -21.85072518,      -15.90325055,      -16.14157847,       -19.8384199,     -0.5413990519,      -1.465895002,       3.006181394,      0.2318234244,     -0.4830347258
          0,           0,         485,      -22.18982506,      -4.874102094,      -5.391543112,      -12.61276138,      -12.89180052,      -10.11734372,      -17.24557895,      -21.84524227,      -15.90337206,      -16.14157848,      -19.83856385,     -0.5417317037,      -1.466325552,        3.00561212,      0.2320321387,     -0.4837596476
          0,           0,         486,      -22.18508093,      -4.874280499,      -5.391721521,      -12.61081966,      -12.88978793,      -10.11624724,      -17.24570368,      -21.83977046,      -15.90349342,      -16.14157849,       -19.8387077,     -0.5420640553,      -1.466755374,       3.005043509,      0.2322416405,      -0.484483864
          0,           0,         487,      -22.18034667,        -4.8744583,      -5.391899326,      -12.60888195,      -12.88777943,        -10.115153,      -17.24582832,      -21.83430971,      -15.90361463,      -16.14157849,      -19.83885143,     -0.5423961074,      -1.467184468,       3.004475562,      0.2324519284,     -0.4852073741
          0,           0,         488,      -22.17562225,      -4.874635498,      -5.392076527,      -12.60694825,      -12.88577499,      -10.11406099,      -17.24595289,      -21.82886001,      -15.90373569,      -16.14157849,      -19.83899506,     -0.5427278605,      -1.467612832,       3.003908277,      0.2326630011,     -0.4859301767
          0,           0,         489,      -22.17090763,      -4.874812094,      -5.392253127,      -12.60501854,       -12.8837746,      -10.11297121,      -17.24506139,      -21.82342131,      -15.90284123,      -16.14089265,      -19.83809024,     -0.5430593153,      -1.468040467,       3.003341654,      0.2328748573,     -0.4866522708
          0,           0,         490,      -22.16620277,       -4.87498809,      -5.392429126,       -12.6030928,      -12.88177825,      -10.11188363,      -17.24300683,      -21.81799357,      -15.90078439,       -16.1394719,      -19.83598498,     -0.5433904723,      -1.468467371,       3.002775693,      0.2330874954,     -0.4873736552
          0,           0,         491,      -22.16150764,      -4.875163486,      -5.392604526,      -12.60117101,      -12.87978592,      -10.11079827,      -17.24543829,      -21.81257685,      -15.90321072,      -16.14098432,        -19.838509,     -0.5437213322,      -1.468893545,       3.002210394,      0.2333009141,     -0.4880943288
          0,           0,         492,       -22.1568222,      -4.875338285,      -5.392779328,      -12.59925316,      -12.87779758,      -10.10971511,       -17.2456945,      -21.80717103,      -15.90346306,      -16.14107938,      -19.83878819,     -0.5440518955,      -1.469318988,       3.001645756,      0.2335151119,     -0.4888142907
          0,           0,         493,      -22.15214642,      -4.875512486,      -5.392953533,      -12.59733923,      -12.87581324,      -10.10863413,      -17.24608241,       -21.8017761,      -15.90384694,      -16.14125728,      -19.83920171,     -0.5443821629,      -1.469743699,       3.001081779,      0.2337300873,     -0.4895335396
          0,           0,         494,      -22.14748025,      -4.875686092,      -5.393127143,      -12.59542921,      -12.87383286,      -10.10755533,      -17.24572886,      -21.79639203,      -15.90348977,      -16.14093447,      -19.83884982,     -0.5447121349,      -1.470167679,       3.000518462,      0.2339458388,     -0.4902520745
          0,           0,         495,      -22.14282366,      -4.875859104,      -5.393300159,      -12.59352309,      -12.87185645,      -10.10647871,      -17.24681013,      -21.79101881,      -15.90456635,        -16.141567,      -19.83998414,     -0.5450418121,      -1.470590926,       2.999955805,      0.2341623648,     -0.4909698943
          0,           0,         496,      -22.13817662,      -4.876031523,      -5.393472581,      -12.59162083,      -12.86988397,      -10.10540425,       -17.2469451,      -21.78565639,      -15.90469719,      -16.14157821,      -19.84013875,     -0.5453711951,       -1.47101344,       2.999393809,      0.2343796639,      -0.491686998
          0,           0,         497,      -22.13353909,       -4.87620335,      -5.393644411,      -12.58972244,      -12.86791541,      -10.10433195,      -17.24706837,      -21.78030475,      -15.90481627,      -16.14157848,       -19.8402809,     -0.5457002846,      -1.471435221,       2.998832471,      0.2345977344,     -0.4924033844
          0,           0,         498,      -22.12891104,      -4.876374586,      -5.393815651,      -12.58782789,      -12.86595077,      -10.10326179,      -17.24719201,      -21.77496385,      -15.90493563,      -16.14157849,      -19.84042337,      -0.546029081,      -1.471856268,       2.998271792,      0.2348165747,     -0.4931190525
